PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,cluster
16130199,enfuvirtide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C,1,3,-1,-1,-1,-1,452
153941,entecavir,7,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N,2,3,-1,-1,-1,-1,453
41867,epirubicin,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1,3,0,-1,0,-1,225
150610,ertapenem,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)[C@@H](C)O,1,3,-1,-1,-1,-1,454
5870,estrone,2,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,1,3,2,-1,1,-1,228
3291,ethosuximide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCC1(CC(=O)NC1=O)C,1,3,2,-1,1,-1,19
3292,ethotoin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,1,3,-1,-1,-1,-1,455
40976,etonogestrel,5,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34,2,3,-1,-1,-1,-1,117
64928,fenofibric acid,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,1,3,-1,-1,-1,-1,456
3366,flucytosine,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1=NC(=O)NC(=C1F)N,1,3,2,-1,1,-1,19
6446,fluoxymesterone,8,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,2,3,-1,-1,-1,-1,358
3372,fluphenazine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,1,3,-1,-1,-1,-1,32
3394,flurbiprofen,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,1,3,2,-1,1,-1,19
3406,fomepizole,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=CNN=C1,1,3,-1,-1,-1,-1,19
131536,fosamprenavir,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,1,3,-1,-1,-1,-1,90
6238,hydroxyprogesterone caproate,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,1,3,-1,-1,-1,-1,117
42890,idarubicin,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,1,3,0,-1,0,-1,225
5362440,indinavir,8,Most-DILI-Concern,Ambiguous DILI-concern,.,Hepatotoxic,Negative,.,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,2,3,-1,1,0,-1,457
3759,isocarboxazid,5,Most-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,2,3,1,-1,0,-1,458
219078,lacosamide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,1,3,-1,-1,-1,-1,459
5862,l-cysteine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C([C@@H](C(=O)O)N)S,1,3,-1,-1,-1,-1,19
656509,lincomycin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,CCC[C@@H]1CC(N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,1,3,-1,-1,-1,0,144
3958,lorazepam,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,1,3,-1,-1,-1,-1,185
4033,mechlorethamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN(CCCl)CCCl,1,3,-1,-1,-1,-1,19
4037,meclofenamic acid,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,Negative,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,1,3,2,-1,1,0,19
4101,methenamine hippurate ,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1N2CN3CN1CN(C2)C3,1,3,-1,-1,-1,-1,19
4409,nabumetone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,1,3,-1,-1,-1,-1,19
4421,nalidixic acid,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,Negative,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,1,3,2,-1,1,0,460
5360515,naltrexone,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,1,3,2,-1,1,-1,384
644241,nilotinib,4,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,2,3,-1,-1,-1,-1,461
5280972,oxytetracycline,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O)O,1,3,-1,-1,-1,-1,178
4737,pentobarbital,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,3,-1,-1,-1,-1,19
43672,piperacillin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Postive,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,1,3,-1,-1,-1,1,462
5282451,pitavastatin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2],1,3,-1,-1,-1,-1,463
147912,posaconazole,8,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,2,3,-1,-1,-1,-1,464
148121,pralatrexate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1,3,-1,-1,-1,-1,62
4891,praziquantel,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,1,3,0,-1,0,-1,465
4946,propranolol,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,non-hepatotixic,Negative,.,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,1,3,0,0,0,-1,402
6323497,rifapentine,4,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C6CCCC6)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,2,3,-1,-1,-1,-1,122
129228,rufinamide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,1,3,-1,-1,-1,-1,466
31143,secobarbital,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC[C@@H](C)C1(C(=O)NC(=O)NC1=O)CC=C,1,3,-1,-1,-1,-1,19
29327,streptozocin,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,1,3,0,-1,0,-1,19
159269,telbivudine,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,1,3,-1,-1,-1,-1,69
5391,temazepam,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,1,3,-1,-1,-1,-1,185
941651,thiothixene,2,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,1,3,1,-1,0,-1,467
54686904,tigecycline,8,Most-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)(C)NCC(=O)NC1=C(C2=C(C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O,2,3,-1,-1,-1,-1,468
5483,tiopronin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C(=O)NCC(=O)O)S,1,3,-1,-1,-1,-1,19
41781,torasemide,2,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,.,.,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,1,3,-1,0,-1,-1,469
3005573,toremifene,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,1,3,-1,-1,-1,-1,128
444795,tretinoin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,Hepatotoxic,.,Negative,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,1,3,2,1,-1,0,109
5566,trifluoperazine,2,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1,3,2,-1,1,-1,32
5576,trimethadione,5,Most-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CC1(C(=O)N(C(=O)O1)C)C,2,3,2,-1,1,-1,19
5583,trimetrexate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,1,3,-1,-1,-1,-1,470
31401,ursodeoxycholic acid,0,Less-DILI-Concern,Ambiguous DILI-concern,.,.,Negative,.,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1,3,-1,-1,0,-1,448
4775,4-phenylbutyric acid,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC=C(C=C1)CCCC(=O)O,1,3,-1,-1,-1,-1,19
2123,altretamine,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,1,3,-1,-1,-1,-1,19
197712,ambrisentan,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,1,3,-1,-1,-1,-1,471
2170,amoxapine,3,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,1,3,1,-1,0,-1,472
3698,amrinone,5,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,1,3,2,-1,1,-1,473
151165,aprepitant,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@H]2[C@H](N(CCO2)CC3=NC(=O)NN3)C4=CC=C(C=C4)F,1,3,-1,-1,-1,-1,474
16130295,aprotinin,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC,1,3,-1,-1,-1,-1,475
60795,aripiprazole,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,1,3,-1,-1,-1,-1,476
518740,arsenic trioxide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,O1[As]2O[As]1O2,1,3,2,-1,1,-1,19
5362041,aztreonam,5,Less-DILI-Concern,Ambiguous DILI-concern,NE,non-hepatotixic,Negative,.,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N/OC(C)(C)C(=O)O)/C2=CSC(=N2)[NH3+],1,3,0,0,0,-1,477
6335412,balsalazide,8,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C\2/C=CC(=O)C(=C2)C(=O)O,1,3,-1,-1,-1,-1,260
2369,betaxolol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,1,3,-1,-1,-1,-1,189
2405,bisoprolol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,1,3,-1,-1,-1,0,189
2477,buspirone,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,non-hepatotixic,Negative,.,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,1,3,0,0,0,-1,478
2479,butabarbital,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,3,-1,-1,-1,-1,19
3000502,capreomycin,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,.,.,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N.C1CN=C(N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N2)CNC(=O)C[C@H](CCCN)N)CO)N)N,1,3,0,-1,-1,-1,479
9571074,cefditoren,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H](C(C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,1,3,-1,-1,-1,-1,480
54362,cefixime,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,1,3,-1,-1,-1,-1,198
50614,cefotetan,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,CN1C(=NN=N1)SCC2=C(N3C([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,1,3,0,-1,0,-1,481
6335986,cefpodoxime,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,1,3,-1,-1,-1,-1,201
5282241,ceftibuten,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O.O.O,1,3,-1,-1,-1,-1,201
6533629,ceftizoxime,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O,1,3,-1,-1,-1,-1,201
38103,cephradine,4,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,1,3,0,-1,0,-1,196
83898,cevimeline,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1,1,3,-1,-1,-1,-1,482
2732,chlorthalidone,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,1,3,-1,-1,-1,-1,483
3086319,cholestyramine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)(C(=O)NCCS(=O)(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1,3,-1,-1,-1,-1,484
60613,cidofovir,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,1,3,-1,-1,-1,-1,485
2754,cilostazol,5,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,.,.,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,1,3,-1,0,-1,-1,486
2803,clonidine,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,1,3,2,-1,1,-1,133
6167,colchicine,6,Less-DILI-Concern,Ambiguous DILI-concern,WE,non-hepatotixic,Negative,.,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1,3,1,0,0,-1,487
160051,colesevelam,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCCCCCCCNCC=C.C[N+](C)(C)CCCCCCNCC=C.C=CCN.C1C(O1)CCl.Cl.[Cl-],1,3,-1,-1,-1,-1,19
62816,colestipol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C(O1)CCl.C(CNCCNCCNCCN)N,1,3,-1,-1,-1,-1,19
6058,cysteamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C(CS)N,1,3,-1,-1,-1,-1,19
451668,decitabine,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,1,3,-1,-1,-1,-1,53
44151801,degarelix,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](C(=O)N)NC(=O)C1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,1,3,-1,-1,-1,-1,488
5625,delavirdine,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,1,3,-1,-1,-1,-1,489
2995,desipramine,3,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1,3,1,-1,0,-1,32
27991,desmopressin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,1,3,-1,-1,-1,-1,313
5743,dexamethasone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,Negative,.,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1,3,-1,0,0,-1,490
68602,dexmedetomidine,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,1,3,-1,-1,-1,-1,491
71384,dexrazoxane,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,1,3,-1,-1,-1,-1,492
3016,diazepam,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1,3,-1,-1,-1,-1,185
60654,dolasetron,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,C1[C@@H]2CC(CC3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54,1,3,-1,-1,-1,0,493
73303,doripenem,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,1,3,-1,-1,-1,-1,494
3157,doxazosin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,1,3,-1,-1,-1,-1,430
5281107,doxercalciferol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,1,3,-1,-1,-1,-1,324
