,Unnamed: 0,PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY
815,884,2479,butabarbital,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,3,-1,-1,-1,-1,ZRIHAIZYIMGOAB-UHFFFAOYSA-N
816,885,3000502,capreomycin,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,.,.,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCN=C(N2)N)CNC(=O)C[C@H](CCCN)N.C1CN=C(N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C/NC(=O)N)/C(=O)N2)CNC(=O)C[C@H](CCCN)N)CO)N)N,1,3,0,-1,-1,-1,VCOPTHOUUNAYKQ-WBTCAYNUSA-N
817,886,9571074,cefditoren,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H](C(C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,1,3,-1,-1,-1,-1,KMIPKYQIOVAHOP-JZYNXJEQSA-N
818,887,54362,cefixime,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,1,3,-1,-1,-1,-1,OKBVVJOGVLARMR-QMTHXVAHSA-N
819,888,50614,cefotetan,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,CN1C(=NN=N1)SCC2=C(N3C([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,1,3,0,-1,0,-1,SRZNHPXWXCNNDU-PGEKIEPBSA-N
820,889,6335986,cefpodoxime,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,1,3,-1,-1,-1,-1,WYUSVOMTXWRGEK-HBWVYFAYSA-N
821,890,5282241,ceftibuten,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O.O.O,1,3,-1,-1,-1,-1,SSWTVBYDDFPFAF-DKOGRLLHSA-N
822,891,6533629,ceftizoxime,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O,1,3,-1,-1,-1,-1,NNULBSISHYWZJU-LLKWHZGFSA-N
823,892,38103,cephradine,4,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,1,3,0,-1,0,-1,RDLPVSKMFDYCOR-UEKVPHQBSA-N
824,894,83898,cevimeline,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1,1,3,-1,-1,-1,-1,WUTYZMFRCNBCHQ-PSASIEDQSA-N
825,895,2732,chlorthalidone,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,1,3,-1,-1,-1,-1,JIVPVXMEBJLZRO-UHFFFAOYSA-N
826,896,3086319,cholestyramine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)(C(=O)NCCS(=O)(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1,3,-1,-1,-1,-1,IYNIXDBLAVOMAW-UHFFFAOYSA-M
827,897,60613,cidofovir,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,1,3,-1,-1,-1,-1,VWFCHDSQECPREK-LURJTMIESA-N
828,898,2754,cilostazol,5,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,.,.,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,1,3,-1,0,-1,-1,RRGUKTPIGVIEKM-UHFFFAOYSA-N
829,899,2803,clonidine,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,1,3,2,-1,1,-1,GJSURZIOUXUGAL-UHFFFAOYSA-N
830,900,6167,colchicine,6,Less-DILI-Concern,Ambiguous DILI-concern,WE,non-hepatotixic,Negative,.,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1,3,1,0,0,-1,IAKHMKGGTNLKSZ-INIZCTEOSA-N
831,901,160051,colesevelam,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCCCCCCCNCC=C.C[N+](C)(C)CCCCCCNCC=C.C=CCN.C1C(O1)CCl.Cl.[Cl-],1,3,-1,-1,-1,-1,VTAKZNRDSPNOAU-UHFFFAOYSA-M
832,902,62816,colestipol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1C(O1)CCl.C(CNCCNCCNCCN)N,1,3,-1,-1,-1,-1,GMRWGQCZJGVHKL-UHFFFAOYSA-N
833,903,6058,cysteamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C(CS)N,1,3,-1,-1,-1,-1,UFULAYFCSOUIOV-UHFFFAOYSA-N
834,904,451668,decitabine,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,1,3,-1,-1,-1,-1,XAUDJQYHKZQPEU-KVQBGUIXSA-N
835,905,44151801,degarelix,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](C(=O)N)NC(=O)C1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,1,3,-1,-1,-1,-1,MEUCPCLKGZSHTA-RHCWOGDZSA-N
836,906,5625,delavirdine,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,1,3,-1,-1,-1,-1,WHBIGIKBNXZKFE-UHFFFAOYSA-N
837,908,2995,desipramine,3,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1,3,1,-1,0,-1,HCYAFALTSJYZDH-UHFFFAOYSA-N
838,909,27991,desmopressin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,1,3,-1,-1,-1,-1,NFLWUMRGJYTJIN-UHFFFAOYSA-N
839,910,5743,dexamethasone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,Negative,.,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1,3,-1,0,0,-1,UREBDLICKHMUKA-CXSFZGCWSA-N
840,911,68602,dexmedetomidine,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,1,3,-1,-1,-1,-1,CUHVIMMYOGQXCV-UHFFFAOYSA-N
841,912,71384,dexrazoxane,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,1,3,-1,-1,-1,-1,BMKDZUISNHGIBY-ZETCQYMHSA-N
842,913,3016,diazepam,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1,3,-1,-1,-1,-1,AAOVKJBEBIDNHE-UHFFFAOYSA-N
843,914,60654,dolasetron,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,C1[C@@H]2CC(CC3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54,1,3,-1,-1,-1,0,UKTAZPQNNNJVKR-DBBXXEFVSA-N
844,915,73303,doripenem,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,1,3,-1,-1,-1,-1,AVAACINZEOAHHE-VFZPANTDSA-N
845,916,3157,doxazosin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,1,3,-1,-1,-1,-1,RUZYUOTYCVRMRZ-UHFFFAOYSA-N
846,917,5281107,doxercalciferol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,1,3,-1,-1,-1,-1,HKXBNHCUPKIYDM-CGMHZMFXSA-N
847,918,77993,eletriptan,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,1,3,-1,-1,-1,-1,PWVXXGRKLHYWKM-LJQANCHMSA-N
848,919,5462501,enalaprilat,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,1,3,-1,-1,-1,-1,LZFZMUMEGBBDTC-QEJZJMRPSA-N
849,920,150310,eplerenone,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@]12CCC(=O)C=C1C[C@H](C3[C@]24C(O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,1,3,-1,-1,-1,-1,JUKPWJGBANNWMW-MKKQDWMASA-N
850,921,5280427,epoprostenol,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,1,3,-1,-1,-1,-1,KAQKFAOMNZTLHT-VVUHWYTRSA-N
851,922,60879,eprosartan,3,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O,1,3,1,-1,0,-1,OROAFUQRIXKEMV-UHFFFAOYSA-N
852,924,5284555,estropipate,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,1,3,-1,-1,-1,-1,HZEQBCVBILBTEP-ZFINNJDLSA-N
853,925,969472,eszopiclone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1CCN(CC1)C(=O)O[C@H]2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,1,3,-1,-1,-1,-1,GBBSUAFBMRNDJC-INIZCTEOSA-N
854,926,3278,ethacrynic acid,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,1,3,-1,-1,-1,-1,AVOLMBLBETYQHX-UHFFFAOYSA-N
855,927,6442177,everolimus,4,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,1,3,-1,-1,-1,-1,HKVAMNSJSFKALM-GKUWKFKPSA-N
856,928,3324,famciclovir,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,1,3,-1,-1,-1,-1,GGXKWVWZWMLJEH-UHFFFAOYSA-N
857,930,3404,fluvoxamine,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,non-hepatotixic,Positive,.,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,1,3,2,0,1,-1,CJOFXWAVKWHTFT-UHFFFAOYSA-N
858,931,5270819,fosaprepitant,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC(=CC=C1C2=NN=C(S2)NC3=CC=C(C=C3)Br)Cl,1,3,-1,-1,-1,-1,SRGJWEJOQSADHU-UHFFFAOYSA-N
859,932,3415,foscarnet,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C(=O)(O)P(=O)(O)O,1,3,0,-1,0,-1,ZJAOAACCNHFJAH-UHFFFAOYSA-N
860,933,104741,fulvestrant,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,1,3,-1,-1,-1,-1,VWUXBMIQPBEWFH-WCCTWKNTSA-N
861,934,3440,furosemide,2,Less-DILI-Concern,Ambiguous DILI-concern,HH,Hepatotoxic,Positive,.,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,1,3,2,1,1,-1,ZZUFCTLCJUWOSV-UHFFFAOYSA-N
862,935,60754,gadodiamide,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],1,3,-1,-1,-1,-1,XPCLDSMKWNNKOM-UHFFFAOYSA-K
863,936,9651,galantamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,1,3,-1,-1,-1,-1,ASUTZQLVASHGKV-JDFRZJQESA-N
864,937,61635,gallium nitrate,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3],1,3,0,-1,0,-1,CHPZKNULDCNCBW-UHFFFAOYSA-N
865,938,3454,ganciclovir,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,1,3,-1,-1,-1,-1,IRSCQMHQWWYFCW-UHFFFAOYSA-N
866,939,3081884,glatiramer acetate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,1,3,-1,-1,-1,-1,FHEAIOHRHQGZPC-KIWGSFCNSA-N
867,941,47725,goserelin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,1,3,-1,-1,-1,-1,BLCLNMBMMGCOAS-UHFFFAOYSA-N
868,942,3510,granisetron,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,1,3,-1,-1,-1,-1,MFWNKCLOYSRHCJ-UHFFFAOYSA-N
869,943,3519,guanfacine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,1,3,-1,-1,-1,-1,INJOMKTZOLKMBF-UHFFFAOYSA-N
870,944,3520,guanidine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,C(=N)(N)N,1,3,-1,-1,-1,0,ZRALSGWEFCBTJO-UHFFFAOYSA-N
871,945,52919,haloperidol decanoate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl,1,3,-1,-1,-1,-1,GUTXTARXLVFHDK-UHFFFAOYSA-N
872,946,25084151,histrelin acetate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8.CC(=O)O,1,3,-1,-1,-1,-1,OWAUGAMNPZHEOJ-YKZVIGSYSA-N
873,947,3647,hydroflumethiazide,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,1,3,-1,-1,-1,-1,DMDGGSIALPNSEE-UHFFFAOYSA-N
874,948,5284570,hydromorphone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,.,Negative,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4,1,3,-1,0,-1,0,WVLOADHCBXTIJK-YNHQPCIGSA-N
875,949,11953898,hydroxocobalamin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],1,3,-1,-1,-1,-1,ITFLMCXLENHUAD-PMEYKKDOSA-L
876,950,71360,iloperidone,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,1,3,-1,-1,-1,-1,XMXHEBAFVSFQEX-UHFFFAOYSA-N
877,951,3702,indapamide,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,1,3,-1,-1,-1,-1,NDDAHWYSQHTHNT-UHFFFAOYSA-N
878,952,27661,isorbide mononitrate,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,1,3,-1,-1,-1,-1,YWXYYJSYQOXTPL-SLPGGIOYSA-N
879,953,6445540,ixabepilone,7,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,1,3,-1,-1,-1,-1,FABUFPQFXZVHFB-PVYNADRNSA-N
880,954,71349,lanreotide acetate,2,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,1,3,-1,-1,-1,-1,PUDHBTGHUJUUFI-UHFFFAOYSA-N
881,956,16132441,lepirudin,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N5CCC[C@H]5C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=C(C=C7)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N,1,3,-1,-1,-1,-1,OTQCKZUSUGYWBD-BRHMIFOHSA-N
882,957,5961,l-glutamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C(CC(=O)N)[C@@H](C(=O)O)N,1,3,-1,-1,-1,-1,ZDXPYRJPNDTMRX-VKHMYHEASA-N
883,958,11597698,lisdexamfetamine,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N,1,3,-1,-1,-1,-1,VOBHXZCDAVEXEY-JSGCOSHPSA-N
884,959,3948,lomefloxacin,4,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,1,3,2,-1,1,-1,ZEKZLJVOYLTDKK-UHFFFAOYSA-N
885,960,3964,loxapine,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,1,3,-1,-1,-1,-1,XJGVXQDUIWGIRW-UHFFFAOYSA-N
886,961,4011,maprotiline,5,Less-DILI-Concern,Ambiguous DILI-concern,WE,non-hepatotixic,Negative,.,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,1,3,1,0,0,-1,QSLMDECMDJKHMQ-UHFFFAOYSA-N
887,962,16078,marinol,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,Negative,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1)O,1,3,-1,-1,-1,0,CYQFCXCEBYINGO-IAGOWNOFSA-N
888,964,10631,medroxyprogesterone,2,Less-DILI-Concern,Ambiguous DILI-concern,WE,.,Negative,.,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,1,3,1,-1,0,-1,FRQMUZJSZHZSGN-HBNHAYAOSA-N
889,965,19090,megestrol,1,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,1,3,-1,-1,-1,-1,VXIMPSPISRVBPZ-NWUMPJBXSA-N
890,966,4060,mephenytoin,5,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,1,3,-1,-1,-1,-1,GMHKMTDVRCWUDX-UHFFFAOYSA-N
891,967,598,mesna,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,C(CS(=O)(=O)O)S,1,3,-1,-1,-1,-1,ZNEWHQLOPFWXOF-UHFFFAOYSA-N
892,968,4078,mesoridazine,5,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,1,3,2,-1,1,-1,SLVMESMUVMCQIY-UHFFFAOYSA-N
893,969,4095,methadone,3,Less-DILI-Concern,Ambiguous DILI-concern,.,.,.,.,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,1,3,-1,-1,-1,-1,USSIQXCVUWKGNF-UHFFFAOYSA-N
894,970,4107,methocarbamol,5,Less-DILI-Concern,Ambiguous DILI-concern,.,non-hepatotixic,.,.,COC1=CC=CC=C1OCC(COC(=O)N)O,1,3,-1,0,-1,-1,GNXFOGHNGIVQEH-UHFFFAOYSA-N
